flagged_risk_score,flagged_amount,flagged_is_online,flagged_is_in_person,is_new_device,is_proxy,has_device,mismatch_count,is_new_region,concurrent_home_count,amount_to_mean_ratio,amount_to_p75_ratio,prior_txns_count,prior_in_person_pct,prior_online_pct,txns_24h,txns_48h,online_48h,exposure_48h,conf_testing,conf_burst,conf_new_device,conf_region,conf_ato,max_graph_pattern,has_corroborated_pattern,lone_risk_score,prior_cases_count,prior_fraud_rate,case_id,card_id,outcome,target,pattern,exposure_usd,actions_taken,report_filed
0.82,250.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7554637626736764,2.4979268865332545,5.0,0.2,0.8,1.0,1.0,1.0,250.02,0.05,0.45,0.1,0.1,0.15,0.45,0.0,0.82,0.0,0.5,CC-0789,C12420-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.01,59.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7351576272136641,0.5899171256910357,40.0,0.925,0.075,3.0,8.0,2.0,1238.38,0.05,0.72,0.1,0.1,0.72,0.72,1.0,0.0,0.0,0.5,CC-0790,C02214-K2,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.24,200.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.9999950010247899,0.9999950010247899,0.0,0.0,1.0,0.0,3.0,3.0,599.9,0.05,0.72,0.25,0.1,0.15,0.72,1.0,0.0,0.0,0.5,CC-0791,C02749-K1,confirmed_fraud,1,card_not_present_fraud,599.9,CREATE_CASE|BLOCK_CARD,No
0.84,99.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.638202493652812,0.6251231326830886,68.0,0.75,0.25,9.0,14.0,5.0,2468.2,0.05,0.72,0.25,0.1,0.72,0.72,1.0,0.0,0.0,0.5,CC-0792,C07360-K1,confirmed_fraud,1,card_not_present_fraud,99.95,CREATE_CASE|BLOCK_CARD,No
0.79,300.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.2466708925070513,2.7656671982007723,129.0,0.875968992248062,0.12403100775193798,23.0,33.0,2.0,2653.92,0.05,0.85,0.1,0.1,0.72,0.85,1.0,0.0,1.0,1.0,CC-0793,C09471-K2,confirmed_fraud,1,card_not_present_fraud,300.05,CREATE_CASE|BLOCK_CARD,No
0.94,24.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27573105412911425,0.24919750802491974,13.0,0.23076923076923078,0.7692307692307693,3.0,4.0,3.0,257.85,0.05,0.85,0.1,0.1,0.72,0.85,1.0,0.0,0.0,0.5,CC-0794,C10149-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.9,50.01,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7553125613568741,0.6718523295179751,10.0,0.1,0.9,1.0,2.0,2.0,75.08,0.05,0.72,0.82,0.1,0.15,0.82,1.0,0.0,1.0,1.0,CC-0795,C09872-K1,confirmed_fraud,1,card_not_present_new_device,50.01,CREATE_CASE|BLOCK_CARD,No
0.9,30.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.3525637967090252,0.2836202907037146,203.0,0.7339901477832512,0.2660098522167488,15.0,30.0,11.0,2049.78,0.05,0.2,0.1,0.1,0.72,0.72,1.0,0.0,1.0,1.0,CC-0796,C01333-K2,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.28,20.22,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9999505464615993,0.9999505464615993,0.0,0.0,1.0,0.0,1.0,1.0,20.22,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.28,0.0,0.5,CC-0797,C02266-K2,confirmed_fraud,1,card_not_present_fraud,20.22,CREATE_CASE|BLOCK_CARD,No
0.32,140.97,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9999929063424392,0.9999929063424392,0.0,1.0,0.0,1.0,1.0,0.0,140.97,0.05,0.2,0.1,0.38,0.15,0.38,0.0,0.32,0.0,0.5,CC-0798,C02082-K1,confirmed_fraud,1,account_takeover,140.97,CREATE_CASE|BLOCK_CARD,No
0.85,465.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.793601385267107,4.793601385267107,1.0,1.0,0.0,3.0,4.0,4.0,585.0799999999999,0.05,0.85,0.25,0.1,0.15,0.85,1.0,0.0,0.0,0.5,CC-0799,C11343-K1,confirmed_fraud,1,card_not_present_fraud,465.08,CREATE_CASE|BLOCK_CARD,No
0.12,38.03,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8010141131110814,0.6988111207070801,19.0,0.0,1.0,5.0,5.0,5.0,160.31,0.05,0.72,0.82,0.1,0.15,0.82,1.0,0.0,2.0,1.0,CC-0800,C07220-K1,confirmed_fraud,1,card_not_present_new_device,147.71,CREATE_CASE|BLOCK_CARD,No
0.29,90.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0275364993239164,2.2194428094957814,31.0,0.0,1.0,2.0,3.0,3.0,224.76,0.05,0.85,0.25,0.1,0.15,0.85,1.0,0.0,0.0,0.5,CC-0801,C10760-K2,confirmed_fraud,1,card_not_present_fraud,90.5,CREATE_CASE|BLOCK_CARD,No
0.83,100.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0003399456087028,1.0000649717372943,2.0,0.0,1.0,1.0,1.0,1.0,100.05,0.05,0.45,0.1,0.1,0.15,0.45,0.0,0.83,0.0,0.5,CC-0802,C10459-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.81,100.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333877703380539,0.3333655490050357,2.0,0.0,1.0,1.0,1.0,1.0,100.03,0.05,0.45,0.1,0.1,0.15,0.45,0.0,0.81,0.0,0.5,CC-0803,C04435-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.7,49.52,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4862004300399603,0.318137431258673,6.0,0.0,1.0,1.0,3.0,3.0,341.22,0.05,0.85,0.1,0.1,0.15,0.85,1.0,0.0,1.0,1.0,CC-0804,C12680-K1,confirmed_fraud,1,card_not_present_fraud,49.52,CREATE_CASE|BLOCK_CARD,No
0.45,49.03,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.33788201796043316,0.41934297517126945,17.0,0.7058823529411765,0.29411764705882354,1.0,1.0,0.0,49.03,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,2.0,1.0,CC-0805,C09800-K2,confirmed_fraud,1,out_of_region_use,49.03,CREATE_CASE|BLOCK_CARD,No
0.79,90.06,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,1.361636503832721,1.0576505267113714,12.0,1.0,0.0,1.0,6.0,0.0,231.52,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,1.0,1.0,CC-0806,C13249-K1,confirmed_fraud,1,account_takeover,470.68,CREATE_CASE|BLOCK_CARD,No
0.87,249.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0863102916742946,1.6665333386664534,47.0,0.3404255319148936,0.6595744680851063,5.0,7.0,6.0,916.21,0.05,0.85,0.1,0.1,0.72,0.85,1.0,0.0,0.0,0.5,CC-0807,C08374-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.81,149.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2969977703724287,1.7330359619118054,7.0,0.2857142857142857,0.7142857142857143,1.0,2.0,2.0,224.95999999999998,0.05,0.85,0.1,0.1,0.15,0.85,1.0,0.0,1.0,1.0,CC-0808,C05302-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.9,500.03,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999980001239923,0.9999980001239923,0.0,0.0,1.0,1.0,1.0,1.0,500.03,0.05,0.45,0.82,0.1,0.15,0.82,1.0,0.0,0.0,0.5,CC-0809,C07910-K1,confirmed_fraud,1,card_not_present_new_device,500.03,CREATE_CASE|BLOCK_CARD,No
0.48,149.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,1.162448187740867,1.2816304199151962,254.0,0.889763779527559,0.11023622047244094,8.0,24.0,8.0,2818.12,0.05,0.2,0.25,0.1,0.72,0.72,1.0,0.0,1.0,1.0,CC-0810,C12517-K2,confirmed_fraud,1,card_not_present_fraud,149.92,CREATE_CASE|BLOCK_CARD,No
0.85,34.01,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6470401182811187,0.5768708867630097,7.0,1.0,0.0,1.0,1.0,0.0,34.01,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,3.0,1.0,CC-0811,C11958-K1,confirmed_fraud,1,account_takeover,34.01,CREATE_CASE|BLOCK_CARD,No
0.65,300.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.5635888700342315,1.4812693773573729,80.0,0.3625,0.6375,3.0,11.0,11.0,1490.26,0.05,0.2,0.25,0.1,0.15,0.25,0.0,0.65,2.0,0.5,CC-0812,C11294-K2,confirmed_fraud,1,card_not_present_fraud,300.04,CREATE_CASE|BLOCK_CARD,No
0.22,117.03,0.0,1.0,0.0,0.0,0.0,2.0,0.0,27.0,0.5360650932009239,0.4682398694065681,956.0,0.7144351464435147,0.28556485355648537,66.0,140.0,61.0,17248.420000000002,0.05,0.2,0.1,0.1,0.88,0.88,1.0,0.0,3.0,1.0,CC-0813,C00854-K2,confirmed_fraud,1,out_of_region_use,382.01,CREATE_CASE|BLOCK_CARD,No
0.87,39.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3470380674198267,0.25346549718354056,4.0,0.25,0.75,2.0,2.0,2.0,190.0,0.05,0.72,0.1,0.1,0.15,0.72,1.0,0.0,0.0,0.5,CC-0814,C05175-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.92,74.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5182627912677014,0.6510601128990904,70.0,0.3,0.7,6.0,7.0,6.0,659.9499999999999,0.05,0.85,0.1,0.1,0.72,0.85,1.0,0.0,1.0,1.0,CC-0815,C06220-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.44,199.91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.7692559584391676,1.846556008165452,79.0,0.8481012658227848,0.1518987341772152,6.0,8.0,2.0,658.17,0.05,0.85,0.25,0.1,0.72,0.85,1.0,0.0,2.0,1.0,CC-0816,C02780-K2,confirmed_fraud,1,card_not_present_fraud,199.91,CREATE_CASE|BLOCK_CARD,No
0.14,11.07,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4247726487855416,0.4247726487855416,1.0,0.0,1.0,1.0,1.0,1.0,11.07,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.14,0.0,0.5,CC-0817,C06265-K1,confirmed_fraud,1,card_not_present_fraud,11.07,CREATE_CASE|BLOCK_CARD,No
0.07,325.07,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.1033472306291119,2.1537656280021995,45.0,0.5777777777777777,0.4222222222222222,3.0,7.0,5.0,702.17,0.05,0.85,0.9,0.1,0.72,0.9,1.0,0.0,0.0,0.5,CC-0818,C08637-K2,confirmed_fraud,1,card_not_present_new_device,325.07,CREATE_CASE|BLOCK_CARD,No
0.42,299.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999966660109822,0.9999966660109822,0.0,0.0,1.0,1.0,1.0,1.0,299.94,0.05,0.45,0.1,0.1,0.15,0.45,0.0,0.42,0.0,0.5,CC-0819,C02436-K1,confirmed_fraud,1,card_not_present_fraud,299.94,CREATE_CASE|BLOCK_CARD,No
0.88,117.09,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.8770138343405847,1.7079467880273058,3.0,1.0,0.0,2.0,2.0,0.0,234.10000000000002,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,2.0,1.0,CC-0820,C11944-K1,confirmed_fraud,1,account_takeover,234.1,CREATE_CASE|BLOCK_CARD,No
0.52,334.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,2.2322488678371033,2.0874231121580946,19.0,0.631578947368421,0.3684210526315789,2.0,4.0,1.0,673.89,0.05,0.45,0.1,0.1,0.88,0.88,1.0,0.0,0.0,0.5,CC-0821,C10364-K1,confirmed_fraud,1,account_takeover,334.95,CREATE_CASE|BLOCK_CARD,No
0.28,107.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.2138386155082344,1.062335641331219,100.0,0.7,0.3,9.0,16.0,7.0,1076.6,0.05,0.2,0.1,0.1,0.72,0.72,1.0,0.0,1.0,1.0,CC-0822,C10127-K2,confirmed_fraud,1,out_of_region_use,215.72,CREATE_CASE|BLOCK_CARD,No
0.69,100.07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5980615162004147,0.6719218967172716,106.0,0.5,0.5,4.0,11.0,8.0,2789.58,0.05,0.2,0.82,0.1,0.72,0.82,1.0,0.0,0.0,0.5,CC-0823,C02342-K1,confirmed_fraud,1,card_not_present_new_device,100.07,CREATE_CASE|BLOCK_CARD,No
0.23,390.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.6158591744202586,1.2457437089942698,3.0,1.0,0.0,1.0,2.0,0.0,994.04,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,2.0,1.0,CC-0824,C12900-K2,confirmed_fraud,1,account_takeover,994.04,CREATE_CASE|BLOCK_CARD,No
0.19,225.96,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0974183077054867,1.0339005541040764,116.0,0.5258620689655172,0.47413793103448276,12.0,28.0,19.0,3705.59,0.05,0.2,0.1,0.1,0.88,0.88,1.0,0.0,3.0,0.6666666666666666,CC-0825,C08489-K2,confirmed_fraud,1,out_of_region_use,1049.16,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes
0.23,663.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.878513279843264,4.420103865974227,37.0,0.8648648648648649,0.13513513513513514,6.0,13.0,1.0,2275.12,0.05,0.45,0.1,0.1,0.72,0.72,1.0,0.0,0.0,0.5,CC-0826,C11873-K2,confirmed_fraud,1,account_takeover,663.02,CREATE_CASE|BLOCK_CARD,No
0.49,41.14,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9999756933472692,0.9999756933472692,0.0,0.0,1.0,1.0,2.0,2.0,82.2,0.05,0.72,0.25,0.1,0.15,0.72,1.0,0.0,0.0,0.5,CC-0827,C08593-K1,confirmed_fraud,1,card_not_present_fraud,82.2,CREATE_CASE|BLOCK_CARD,No
0.85,99.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388142389104853,0.11105296431972143,5.0,0.0,1.0,1.0,1.0,1.0,99.95,0.05,0.45,0.1,0.1,0.15,0.45,0.0,0.85,0.0,0.5,CC-0828,C11237-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.73,17.66,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2415615325342075,0.22278008351099393,3.0,0.0,1.0,3.0,3.0,3.0,75.68,0.05,0.72,0.25,0.1,0.15,0.72,1.0,0.0,3.0,0.6666666666666666,CC-0829,C04597-K2,confirmed_fraud,1,card_not_present_new_device,160.56,CREATE_CASE|BLOCK_CARD,No
0.12,444.96,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.253240058608498,2.96519415437722,14.0,0.2857142857142857,0.7142857142857143,1.0,1.0,0.0,445.01,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.12,1.0,1.0,CC-0830,C09868-K1,confirmed_fraud,1,out_of_region_use,889.97,CREATE_CASE|BLOCK_CARD,No
0.83,25.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.19800981544860238,0.23191816615088118,48.0,0.8125,0.1875,3.0,8.0,3.0,505.88,0.05,0.72,0.1,0.1,0.72,0.72,1.0,0.0,2.0,1.0,CC-0831,C07847-K2,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.86,124.99,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8816068728517233,0.6247126092085008,19.0,0.3684210526315789,0.631578947368421,2.0,4.0,1.0,921.38,0.05,0.45,0.82,0.1,0.72,0.82,1.0,0.0,1.0,0.0,CC-0832,C07957-K1,confirmed_fraud,1,card_not_present_new_device,124.99,CREATE_CASE|BLOCK_CARD,No
0.82,74.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33319851911769277,0.2498658516669389,2.0,0.0,1.0,2.0,2.0,2.0,149.89,0.05,0.72,0.1,0.1,0.15,0.72,1.0,0.0,0.0,0.5,CC-0833,C10998-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.46,76.94,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.9999870030282944,0.9999870030282944,0.0,1.0,0.0,1.0,1.0,0.0,97.09,0.05,0.2,0.1,0.88,0.75,0.88,1.0,0.0,0.0,0.5,CC-0834,C04361-K2,confirmed_fraud,1,out_of_region_use,368.16,CREATE_CASE|BLOCK_CARD,No
0.08,141.06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.843606468486859,0.7050497073538894,30.0,0.5333333333333333,0.4666666666666667,1.0,6.0,4.0,1300.29,0.05,0.85,0.1,0.1,0.88,0.88,1.0,0.0,0.0,0.5,CC-0835,C11143-K1,confirmed_fraud,1,account_takeover,621.11,CREATE_CASE|BLOCK_CARD,No
0.88,50.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999800243702683,0.9999800243702683,0.0,0.0,1.0,1.0,1.0,1.0,50.06,0.05,0.45,0.1,0.1,0.15,0.45,0.0,0.88,0.0,0.5,CC-0836,C13019-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.14,39.07,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.11527358197293595,0.358412417380296,22.0,0.6818181818181818,0.3181818181818182,1.0,4.0,1.0,216.01,0.05,0.45,0.1,0.1,0.88,0.88,1.0,0.0,1.0,1.0,CC-0837,C08190-K2,confirmed_fraud,1,out_of_region_use,39.07,CREATE_CASE|BLOCK_CARD,No
0.89,450.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.4255952787449537,1.7999448090513157,73.0,0.4520547945205479,0.547945205479452,6.0,17.0,14.0,5311.1900000000005,0.05,0.2,0.25,0.1,0.72,0.72,1.0,0.0,4.0,0.75,CC-0838,C10955-K2,confirmed_fraud,1,card_not_present_fraud,1799.92,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes
0.84,399.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.325588016640041,5.3324177289455434,3.0,0.3333333333333333,0.6666666666666666,1.0,2.0,2.0,499.97,0.05,0.85,0.1,0.1,0.15,0.85,1.0,0.0,0.0,0.5,CC-0839,C04726-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.87,200.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.34944347567433226,0.2000477994742058,14.0,0.21428571428571427,0.7857142857142857,3.0,8.0,8.0,4299.96,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.87,0.0,0.5,CC-0840,C11159-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.84,1667.99,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.325083519657055,13.082428420726517,62.0,1.0,0.0,1.0,2.0,0.0,1698.9,0.05,0.2,0.1,0.38,0.15,0.38,0.0,0.84,0.0,0.5,CC-0841,C00331-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.21,89.47,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2467500654570738,0.7296317590021488,38.0,0.0,1.0,4.0,7.0,7.0,322.82,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.21,3.0,1.0,CC-0842,C04248-K2,confirmed_fraud,1,card_not_present_new_device,99.33,CREATE_CASE|BLOCK_CARD,No
0.83,150.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2096299699365685,1.4161696987997283,26.0,0.8076923076923077,0.19230769230769232,1.0,3.0,1.0,239.02,0.05,0.45,0.1,0.1,0.72,0.72,1.0,0.0,0.0,0.5,CC-0843,C11298-K2,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.91,99.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7946814474924154,0.470223418472021,12.0,0.08333333333333333,0.9166666666666666,1.0,1.0,1.0,99.93,0.05,0.45,0.1,0.1,0.15,0.45,0.0,0.91,0.0,0.5,CC-0844,C08348-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.55,2546.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.432483270394487,14.11821769884033,7.0,1.0,0.0,2.0,3.0,0.0,5176.9,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.55,0.0,0.5,CC-0845,C00306-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.85,200.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714446424553672,0.667008979031145,5.0,0.0,1.0,3.0,3.0,3.0,700.1600000000001,0.05,0.72,0.1,0.1,0.15,0.72,1.0,0.0,0.0,0.5,CC-0846,C06511-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.84,99.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8883081791193358,0.887913571910871,4.0,0.0,1.0,2.0,2.0,2.0,200.01,0.05,0.72,0.1,0.1,0.15,0.72,1.0,0.0,0.0,0.5,CC-0847,C06682-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.09,199.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975385466362442,1.5998432075260387,4.0,0.0,1.0,2.0,2.0,2.0,399.98,0.05,0.85,0.1,0.1,0.15,0.85,1.0,0.0,0.0,0.5,CC-0848,C07223-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.7,25.68,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.33081936192170663,0.24366406998700077,9.0,0.0,1.0,2.0,8.0,8.0,614.74,0.05,0.2,0.25,0.1,0.15,0.25,0.0,0.7,0.0,0.5,CC-0849,C03095-K2,confirmed_fraud,1,card_not_present_new_device,232.19,CREATE_CASE|BLOCK_CARD,No
0.93,117.01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,1.2740686038631432,1.08301478142557,213.0,0.9859154929577465,0.014084507042253521,13.0,28.0,0.0,2387.66,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.93,2.0,1.0,CC-0850,C06121-K2,confirmed_fraud,1,out_of_region_use,330.95,CREATE_CASE|BLOCK_CARD,No
0.14,25.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2113920091961018,0.15389727464602398,3.0,0.0,1.0,2.0,2.0,2.0,275.03000000000003,0.05,0.85,0.1,0.1,0.15,0.85,1.0,0.0,0.0,0.5,CC-0851,C02646-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.18,31.02,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3469972940256025,0.4630472750070904,51.0,1.0,0.0,6.0,11.0,0.0,1758.6499999999999,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.18,0.0,0.5,CC-0852,C10986-K2,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.33,350.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.1664683670442693,1.1664683670442693,1.0,0.0,1.0,1.0,1.0,1.0,350.0,0.05,0.45,0.9,0.1,0.15,0.9,1.0,0.0,0.0,0.5,CC-0853,C10026-K1,confirmed_fraud,1,card_not_present_new_device,350.0,CREATE_CASE|BLOCK_CARD,No
0.69,59.08,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.29038643454052476,0.23636632780024885,133.0,0.48120300751879697,0.518796992481203,5.0,15.0,11.0,2004.08,0.05,0.2,0.1,0.88,0.88,0.88,1.0,0.0,1.0,0.0,CC-0854,C08989-K2,confirmed_fraud,1,out_of_region_use,59.08,CREATE_CASE|BLOCK_CARD,No
0.75,33.73,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.425298515931357,0.338753251448715,5.0,0.0,1.0,0.0,1.0,1.0,33.73,0.05,0.45,0.82,0.1,0.15,0.82,1.0,0.0,2.0,1.0,CC-0855,C01525-K2,confirmed_fraud,1,card_not_present_new_device,33.73,CREATE_CASE|BLOCK_CARD,No
0.26,100.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.999990001099879,0.999990001099879,0.0,0.0,1.0,2.0,2.0,2.0,500.07,0.05,0.85,0.25,0.1,0.15,0.85,1.0,0.0,0.0,0.5,CC-0856,C11397-K1,confirmed_fraud,1,card_not_present_fraud,500.07,CREATE_CASE|BLOCK_CARD,No
0.8,100.09,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23.0,0.3922221028387477,0.35746300906068196,344.0,0.5406976744186046,0.45930232558139533,15.0,48.0,31.0,13024.18,0.05,0.2,0.82,0.1,0.72,0.82,1.0,0.0,3.0,1.0,CC-0857,C12961-K2,confirmed_fraud,1,card_not_present_new_device,250.17,CREATE_CASE|BLOCK_CARD,No
0.24,107.05,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.2880770375628172,1.0341396499091926,107.0,1.0,0.0,8.0,13.0,1.0,1042.31,0.05,0.45,0.1,0.1,0.88,0.88,1.0,0.0,2.0,1.0,CC-0858,C06403-K2,confirmed_fraud,1,out_of_region_use,107.05,CREATE_CASE|BLOCK_CARD,No
0.31,106.29,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.999990591865727,0.999990591865727,0.0,0.0,1.0,1.0,1.0,1.0,106.29,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.31,0.0,0.5,CC-0859,C09508-K1,confirmed_fraud,1,card_not_present_fraud,106.29,CREATE_CASE|BLOCK_CARD,No
0.7,499.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,4.617079506957733,4.856374039498354,42.0,0.5714285714285714,0.42857142857142855,7.0,10.0,7.0,1446.19,0.05,0.2,0.25,0.1,0.72,0.72,1.0,0.0,3.0,1.0,CC-0860,C03285-K2,confirmed_fraud,1,card_not_present_new_device,715.95,CREATE_CASE|BLOCK_CARD,No
